Logging to: LOGGER45.CSV
1059999, "2000/1/1 0:0:0", -5.25, 4.05, -54.30, 4.05, , 4.17, 209.96, 0.88
1064999, "2000/1/1 0:0:0", -6.64, 4.02, -66.30, 4.02, , 4.17, 209.96, 0.88
1069999, "2000/1/1 0:0:0", -5.21, 4.06, -52.60, 4.05, , 4.17, 209.96, 0.88
1075000, "2000/1/1 0:0:0", -5.28, 4.05, -52.60, 4.05, , 4.17, 209.96, 0.88
1079999, "2000/1/1 0:0:0", -5.26, 4.06, -52.40, 4.05, , 4.17, 209.96, 0.88
1084999, "2000/1/1 0:0:0", -5.26, 4.05, -52.40, 4.05, , 4.17, 205.08, 0.86
1089999, "2000/1/1 0:0:0", -6.66, 4.02, -66.20, 4.01, , 4.15, 205.08, 0.85
1094999, "2000/1/1 0:0:0", -5.26, 4.05, -52.40, 4.04, , 4.17, 205.08, 0.86
1099999, "2000/1/1 0:0:0", -5.29, 4.05, -52.40, 4.05, , 4.17, 205.08, 0.86
1104998, "2000/1/1 0:0:0", -6.63, 4.02, -66.70, 4.02, , 4.17, 205.08, 0.86
1109999, "2000/1/1 0:0:0", -5.28, 4.05, -52.60, 4.04, , 4.17, 205.08, 0.86
1114999, "2000/1/1 0:0:0", -5.76, 4.04, -55.00, 4.03, , 4.17, 205.08, 0.86
1119998, "2000/1/1 0:0:0", -5.21, 4.05, -52.40, 4.04, , 4.17, 205.08, 0.86
1124999, "2000/1/1 0:0:0", -5.27, 4.05, -52.90, 4.04, , 4.17, 205.08, 0.86
1129999, "2000/1/1 0:0:0", -6.61, 4.02, -66.90, 4.01, , 4.15, 205.08, 0.85
1134999, "2000/1/1 0:0:0", -5.24, 4.05, -52.80, 4.04, , 4.17, 205.08, 0.86
1139999, "2000/1/1 0:0:0", -5.27, 4.05, -52.90, 4.04, , 4.17, 205.08, 0.86
1144999, "2000/1/1 0:0:0", -5.25, 4.05, -52.40, 4.05, , 4.17, 205.08, 0.86
1150000, "2000/1/1 0:0:0", -5.24, 4.05, -52.20, 4.04, , 4.17, 205.08, 0.86
1155000, "2000/1/1 0:0:0", -6.58, 4.02, -66.40, 4.01, , 4.17, 200.20, 0.84
1159999, "2000/1/1 0:0:0", -5.25, 4.05, -53.00, 4.04, , 4.17, 205.08, 0.86
1164999, "2000/1/1 0:0:0", -5.32, 4.05, -52.30, 4.04, , 4.17, 205.08, 0.86
1169998, "2000/1/1 0:0:0", -6.03, 4.02, -64.50, 4.02, , 4.17, 200.20, 0.84
1174999, "2000/1/1 0:0:0", -5.22, 4.04, -52.70, 4.04, , 4.17, 205.08, 0.86
1179999, "2000/1/1 0:0:0", -6.65, 4.02, -66.70, 4.01, , 4.15, 200.20, 0.83
1184999, "2000/1/1 0:0:0", -5.23, 4.05, -52.50, 4.05, , 4.17, 205.08, 0.86
1189999, "2000/1/1 0:0:0", -5.24, 4.05, -52.90, 4.04, , 4.17, 205.08, 0.86
1194999, "2000/1/1 0:0:0", -6.59, 4.02, -66.80, 4.01, , 4.15, 200.20, 0.83
1199998, "2000/1/1 0:0:0", -5.26, 4.04, -52.40, 4.04, , 4.17, 200.20, 0.84
1204999, "2000/1/1 0:0:0", -5.33, 4.05, -52.10, 4.04, , 4.17, 200.20, 0.84
1209999, "2000/1/1 0:0:0", -5.20, 4.05, -52.10, 4.04, , 4.17, 200.20, 0.84
1214999, "2000/1/1 0:0:0", -5.25, 4.05, -52.70, 4.04, , 4.17, 200.20, 0.84
1220000, "2000/1/1 0:0:0", -6.63, 4.02, -65.70, 4.01, , 4.17, 200.20, 0.84
1225000, "2000/1/1 0:0:0", -5.26, 4.05, -53.20, 4.05, , 4.17, 200.20, 0.84
1229999, "2000/1/1 0:0:0", -5.27, 4.05, -52.90, 4.05, , 4.17, 200.20, 0.84
1235000, "2000/1/1 0:0:0", -6.58, 4.02, -65.90, 4.02, , 4.15, 200.20, 0.83
1239999, "2000/1/1 0:0:0", -5.25, 4.05, -52.60, 4.05, , 4.17, 200.20, 0.84
1244998, "2000/1/1 0:0:0", -6.62, 4.02, -66.10, 4.01, , 4.17, 200.20, 0.84
1249998, "2000/1/1 0:0:0", -5.24, 4.05, -52.00, 4.04, , 4.17, 200.20, 0.84
1254999, "2000/1/1 0:0:0", -5.26, 4.05, -52.70, 4.04, , 4.17, 200.20, 0.84
1259999, "2000/1/1 0:0:0", -6.62, 4.02, -66.50, 4.01, , 4.15, 200.20, 0.83
1264999, "2000/1/1 0:0:0", -5.26, 4.05, -52.70, 4.04, , 4.17, 200.20, 0.84
1269999, "2000/1/1 0:0:0", -5.30, 4.04, -53.10, 4.04, , 4.17, 200.20, 0.84
1274999, "2000/1/1 0:0:0", -5.26, 4.05, -52.50, 4.04, , 4.17, 200.20, 0.84
1279998, "2000/1/1 0:0:0", -5.32, 4.05, -52.00, 4.04, , 4.17, 200.20, 0.84
1284999, "2000/1/1 0:0:0", -6.64, 4.02, -66.70, 4.01, , 4.17, 195.31, 0.82
1289999, "2000/1/1 0:0:0", -5.17, 4.05, -52.90, 4.04, , 4.17, 200.20, 0.84
1294999, "2000/1/1 0:0:0", -5.30, 4.04, -53.40, 4.04, , 4.17, 200.20, 0.84
1299999, "2000/1/1 0:0:0", -5.23, 4.05, -52.90, 4.04, , 4.17, 200.20, 0.84
1304999, "2000/1/1 0:0:0", -5.25, 4.05, -52.00, 4.04, , 4.17, 200.20, 0.84
1309999, "2000/1/1 0:0:0", -6.61, 4.02, -66.20, 4.01, , 4.17, 195.31, 0.82
